year	filiere	banque	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_median	integres_rg_moyen	nb_integres_interfilieres	places
2022	PSI	CESI	CESI Nancy										1*	0,0%	0,0%	37*	37*	1*	10*
2022	PSI	CESI	CESI Nice										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PSI	CESI	CESI Orléans										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PSI	CESI	CESI Paris-Nanterre										2*	0,0%	100,0%	54*	54*	2*	15*
2022	PSI	CESI	CESI Pau										0*	0,0%	0,0%	0*	0*	0*	6*
2022	PSI	CESI	CESI Reims										0*	0,0%	0,0%	0*	0*	0*	6*
2022	PSI	CESI	CESI Rouen										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PSI	CESI	CESI Saint-Nazaire										0*	0,0%	0,0%	0*	0*	0*	15*
2022	PSI	CESI	CESI Strasbourg										0*	0,0%	0,0%	0*	0*	0*	15*
2022	PSI	CESI	CESI Toulouse										1*	0,0%	0,0%	63	63	1*	10*
2022	PSI	CESI	Concours CESI Ecole d'Ingénieurs - Ingénieur en Informatique	183*	7,7%	14,2%	73*	6,8%	6,8%	73*	6,8%	6,8%	8*					8*	191*
2022	PSI	CESI	CESI Arras										1*	0,0%	0,0%	138*	138*	1*	10*
2022	PSI	CESI	CESI Bordeaux										1*	0,0%	0,0%	94*	94*	1*	12*
2022	PSI	CESI	CESI Lyon										0*	0,0%	0,0%	0*	0*	0*	20*
2022	PSI	CESI	CESI Nancy										1*	0,0%	0,0%	112*	112*	1*	10*
2022	PSI	CESI	CESI Paris-Nanterre										5*	0,0%	0,0%	115*	117*	5*	20*
2022	PSI	CESI	CESI Nice										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PSI	CESI	CESI Rouen										0*	0,0%	0,0%	0*	0*	0*	10*
2022	PSI	CESI	CESI Saint-Nazaire										0*	0,0%	0,0%	0	0	0*	15*
2022	PSI	CESI	Concours CESI Ecole d'Ingénieurs - Ingénieur Généraliste	670*	24,0%	13,4%	182*	33,0%	10,4%	182*	33,0%	10,4%	8*					8*	107*
2022	PSI	EPITA	EPITA campus Lyon										3	0,0%	0,0%	130	138		6
2022	PSI	EPITA	EPITA campus Paris										19	5,3%	15,8%	174	185		12
2022	PSI	EPITA	EPITA campus Toulouse										1	0,0%	100,0%	237	237		5
2022	PSI	EPITA	EPITA campus Strasbourg										3	0,0%	0,0%	151	135		2
2022	PSI	EPITA	EPITA campus Rennes										3	0,0%	33,3%	66	80		3
2022	PSI	EPITA	IPSA Paris										23	21,7%	21,7%	119	109		12
2022	PSI	EPITA	IPSA Toulouse										6	0,0%	0,0%	37	40		7
2022	PSI	EPITA	ESME										11	27,3%	27,3%	240	208		16
2022	PSI	EPITA	Concours EPITA / IPSA / ESME PSI	584	23,6%	17,8%	404	23,5%	16,1%	313	24,0%	17,6%	69						63
