year,concours,prepa,ville,etablissement,inscrits,inscrits dont filles,admissibles,admissibles dont filles,classes,classes dont filles,integres,integres dont filles
2016,x-ens,PC,Toulouse,Lycée Déodat de Séverac (0310044E),2,0,0,0,0,0,0,0
2016,x-ens,PC,Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),45,12,17,5,15,5,7,3
2016,x-ens,PC,Tours Cedex 1,Lycée Descartes (0370035M),16,4,0,0,0,0,0,0
2016,x-ens,PC,Tulle,Lycée Edmond Perrier (0190032G),2,1,0,0,0,0,0,0
2016,x-ens,PC,Tunis,IPEST (99926211),20,10,2,0,1,0,0,0
2016,x-ens,PC,Valenciennes Cedex,Lycée Henri Wallon (0590221V),16,2,1,0,0,0,0,0
2016,x-ens,PC,Vanves Cedex,Lycée Michelet (0920149M),15,2,2,0,2,0,2,0
2016,x-ens,PC,Versailles Cedex,Lycée Hoche (0782562L),67,15,37,8,31,6,17,4
2016,x-ens,PC,Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),128,38,81,21,67,17,38,11
2016,mines-ponts,PC,Aix-En-Provence Cedex 1,Lycée Militaire (0131596P),8,2,6,2,5,1,0,0
2016,mines-ponts,PC,Aix-En-Provence Cedex 5,Lycée Paul Cézanne (0130002G),62,19,44,14,34,10,15,5
2016,mines-ponts,PC,Albi,Lycée Laperouse (0810006S),15,4,9,2,6,1,0,0
2016,mines-ponts,PC,Amiens Cedex 03,Lycée Louis Thuillier (0800009A),14,4,8,2,5,1,1,0
2016,mines-ponts,PC,Angers Cedex 01,Lycée Henri Bergson (0491966W),24,3,15,3,5,1,1,0
2016,mines-ponts,PC,Annecy Cedex,Lycée Berthollet (0740003B),55,22,29,12,20,5,6,1
2016,mines-ponts,PC,Annonay,Lycée Saint Denis (0071126L),4,1,1,0,0,0,0,0
2016,mines-ponts,PC,Antony,Lycée Sainte Marie (0920904H),25,6,14,2,11,2,1,0
2016,mines-ponts,PC,Arras,Lycée Robespierre (0620006V),4,1,1,0,1,0,0,0
2016,mines-ponts,PC,Avignon,Lycée Saint Joseph (0840072X),6,1,4,1,4,1,3,1
2016,mines-ponts,PC,Balma,Lycée Saliège (0312408Z),55,17,41,11,33,9,7,3
2016,mines-ponts,PC,Bayonne,Lycée René Cassin (0640010N),23,8,16,7,12,4,3,3
2016,mines-ponts,PC,Beaucamps-Ligny,Lycée Sainte Marie (0592932S),5,0,3,0,2,0,1,0
2016,mines-ponts,PC,Belfort,Lycée Raoul Follereau (0900004R),9,3,2,2,2,2,1,1
2016,mines-ponts,PC,Besançon,Lycée Victor Hugo (0250007X),22,4,15,3,14,2,4,0
2016,mines-ponts,PC,Bordeaux Cedex,Lycée Camille Jullian (0330023W),25,10,17,6,12,5,3,0
2016,mines-ponts,PC,Bordeaux Cedex,Lycée Michel Montaigne (0330021U),58,15,58,15,53,14,18,6
2016,mines-ponts,PC,Bourg-En-Bresse,Lycée Lalande (0010013J),10,4,7,4,3,2,1,1
2016,mines-ponts,PC,Brest,Lycée Sainte Anne (0290338K),9,5,3,0,0,0,0,0
2016,mines-ponts,PC,Brest Cedex 2,Lycée de Kerichen (0290007A),34,12,27,9,16,5,7,1
2016,mines-ponts,PC,Caen,Lycée Privé Sainte-Marie (0141164P),6,0,1,0,0,0,0,0
2016,mines-ponts,PC,Caen,Lycée Victor Hugo (0142059M),52,16,27,7,20,5,9,3
2016,mines-ponts,PC,Chartres,Lycée Marceau (0280007F),16,3,5,0,1,0,0,0
2016,mines-ponts,PC,Clermont-Ferrand Cedex,Lycée Blaise Pascal (0630018C),51,9,37,4,29,3,5,0
2016,mines-ponts,PC,Compiègne Cedex,Lycée Pierre d'Ailly (0600014P),8,2,5,1,1,1,0,0
2016,mines-ponts,PC,Dijon,Lycée Carnot (0210015C),43,12,34,10,24,7,3,0
2016,mines-ponts,PC,Douai,Lycée Albert Chatelet (0590063Y),26,10,11,3,6,1,3,0
2016,mines-ponts,PC,Dunkerque Cedex,Lycée Jean Bart (0590071G),6,0,4,0,1,0,1,0
2016,mines-ponts,PC,Enghien-Les-Bains,Lycée Gustave Monod (0952196W),18,5,8,3,8,3,0,0
2016,mines-ponts,PC,Epinay-Sur-Seine,Lycée Jacques Feyder (0930120A),4,0,0,0,0,0,0,0
2016,mines-ponts,PC,Evreux,Lycée Aristide Briand (0270016W),9,0,4,0,4,0,1,0
2016,mines-ponts,PC,Fontainebleau,Lycée François 1er (0770927P),9,3,7,2,5,2,2,1
2016,mines-ponts,PC,Fort-De-France Cedex (martinique),Lycée de Bellevue (9720003W),8,4,3,3,3,3,0,0
2016,mines-ponts,PC,Grenoble Cedex 1,Lycée Champollion (0380027Y),62,18,54,13,32,4,6,1
2016,mines-ponts,PC,La Flèche Cedex,Prytanée National Militaire (0720896H),12,1,8,0,6,0,1,0
2016,mines-ponts,PC,La Mulatière,Lycée Assomption Bellevue (0690539L),19,10,8,3,4,0,1,0
2016,mines-ponts,PC,La Rochelle,Lycée Jean Dautet (0170028N),9,4,4,2,1,0,0,0
2016,mines-ponts,PC,La Roche-Sur-Yon,Lycée Pierre Mendès-France (0850025R),3,1,0,0,0,0,0,0
2016,mines-ponts,PC,Le Havre,Lycée François 1er (0760052U),7,2,7,2,6,1,3,1
2016,mines-ponts,PC,Le Mans Cedex 01,Lycée Montesquieu (0720029R),29,5,19,3,16,3,4,1
2016,mines-ponts,PC,Le Raincy,Lycée Albert Schweitzer (0930830X),28,11,10,1,7,0,1,0
2016,mines-ponts,PC,Lille,E.H.E.I.L (09000101),1,0,0,0,0,0,0,0
2016,mines-ponts,PC,Lille Cedex,Lycée Faidherbe (0590119J),84,24,77,21,70,20,24,8
2016,mines-ponts,PC,Limoges Cedex,Lycée Gay-Lussac (0870015U),30,16,23,13,7,3,3,1
2016,mines-ponts,PC,Lorient Cedex,Lycée Dupuy De Lôme (0560025Y),28,14,20,9,18,8,10,3
2016,mines-ponts,PC,Lyon,Lycée aux Lazaristes (0690522T),25,5,23,3,22,3,2,1
2016,mines-ponts,PC,Lyon,Lycée Jean Perrin (0690082P),23,7,15,2,10,2,1,0
2016,mines-ponts,PC,Lyon,Lycée La Martinière Monplaisir (0692866R),45,19,35,16,25,10,8,4
2016,mines-ponts,PC,Lyon Cedex 06,Lycée du Parc (0690026D),121,42,113,41,105,38,35,11
2016,mines-ponts,PC,Marseille Cedex 1,Lycée Thiers (0130040Y),89,27,84,25,74,24,17,7
2016,mines-ponts,PC,Melun Cedex,Lycée Jacques Amyot (0770933W),30,13,13,5,8,1,1,0
2016,mines-ponts,PC,Metz Cedex 1,Lycée Fabert (0570054Z),55,14,39,11,36,9,7,2
2016,mines-ponts,PC,MONTIGNY-LE-BRETONNEUX,Lycée Descartes (0781512V),13,4,8,3,5,2,1,0
2016,mines-ponts,PC,Montpellier Cedex 2,Lycée Joffre (0340038G),61,25,50,21,35,15,8,2
2016,mines-ponts,PC,Mulhouse,Lycée Albert Schweitzer (0680031P),5,2,3,2,1,0,1,0
2016,mines-ponts,PC,Nancy Cedex,Lycée Henri Poincaré (0540038Y),71,32,60,27,44,21,14,4
2016,mines-ponts,PC,Nantes,Lycée Saint Stanislas (0440163N),13,5,4,2,2,0,0,0
2016,mines-ponts,PC,Nantes Cedex 1,Lycée Clémenceau (0440021J),79,32,72,29,63,25,20,10
2016,mines-ponts,PC,Neuilly-Sur-Seine Cedex,Lycée Louis Pasteur (0920142E),69,25,63,23,60,22,18,9
2016,mines-ponts,PC,Nice Cedex 1,Lycée Massena (0060030A),93,39,81,33,67,29,22,9
2016,mines-ponts,PC,Nîmes Cedex,Lycée Alphonse Daudet (0300021K),18,10,8,3,1,0,0,0
2016,mines-ponts,PC,Orléans Cedex 1,Lycée Pothier (0450049J),50,17,26,11,21,9,3,2
2016,mines-ponts,PC,Orsay,Lycée Blaise Pascal (0910626L),34,13,29,10,29,10,11,5
2016,mines-ponts,PC,Paris,Lycée Saint-Louis (0750658H),152,72,135,64,126,60,36,18
2016,mines-ponts,PC,Paris,Lycée Honoré De Balzac (0750705J),10,0,6,0,5,0,1,0
2016,mines-ponts,PC,Paris,Lycée Janson de Sailly (0750699C),101,33,90,29,78,25,19,8
2016,mines-ponts,PC,Paris 4e,Lycée Charlemagne (0750652B),69,20,59,18,49,16,13,5
2016,mines-ponts,PC,Paris 8e,Lycée Fénelon Sainte-Marie (0753873C),30,7,27,6,24,5,6,1
2016,mines-ponts,PC,Paris Cedex 03,Lycée Turgot (0750647W),28,11,12,1,6,0,0,0
2016,mines-ponts,PC,Paris Cedex 05,Lycée Henri IV (0750654D),51,11,49,10,47,9,6,1
2016,mines-ponts,PC,Paris Cedex 05,Lycée Louis Le Grand (0750655E),113,47,108,46,104,45,15,9
2016,mines-ponts,PC,Paris Cedex 06,Lycée Stanislas (0753840S),92,27,87,24,84,24,19,7
2016,mines-ponts,PC,Paris Cedex 09,Lycée Jacques Decour (0750668U),38,14,31,10,25,7,4,2
2016,mines-ponts,PC,Paris 13e,Lycée Pierre-Gilles de Gennes - ENCPB (0750685M),17,7,8,4,7,4,1,0
2016,mines-ponts,PC,Paris 15e,Lycée Buffon (0750693W),36,10,26,7,13,3,1,0
2016,mines-ponts,PC,Paris 17e,Lycée Carnot (0750704H),21,8,13,4,6,2,0,0
2016,mines-ponts,PC,Paris 4e,IPESUP (0753144K),7,6,6,5,6,5,3,3
2016,mines-ponts,PC,Paris 5e,Lycée Lavoisier (0750656F),35,10,12,4,7,2,1,0
2016,mines-ponts,PC,Paris 6e,Lycée Fénelon (0750660K),37,21,31,15,29,14,6,2
2016,mines-ponts,PC,Paris 8e,Lycée Chaptal (0750663N),71,22,57,16,49,15,8,4
2016,mines-ponts,PC,Paris 9e,Lycée Condorcet (0750667T),18,6,10,1,8,1,3,1
2016,mines-ponts,PC,Pau Cedex,Lycée Louis Barthou (0640055M),54,26,35,16,23,9,2,2
2016,mines-ponts,PC,Périgueux Cedex,Lycée Bertran de Born (0240024W),12,1,2,0,2,0,1,0
2016,mines-ponts,PC,Perpignan,Lycée François Arago (0660010C),17,7,8,4,4,2,0,0
2016,mines-ponts,PC,Pointe-à-Pitre Cedex (guadeloupe),Lycée Baimbridge (9710003B),14,6,6,1,6,1,1,0
2016,mines-ponts,PC,Poitiers Cedex,Lycée Camille Guérin (0860035W),54,20,31,14,24,10,4,2
2016,mines-ponts,PC,Quimper,Lycée Auguste Brizeux (0290069T),8,3,4,1,3,1,1,0
2016,mines-ponts,PC,Reims Cedex,Lycée Franklin Roosevelt (0510034K),40,10,23,6,19,5,5,0
2016,mines-ponts,PC,Rennes,Lycée privé Assomption (0350778F),15,5,6,1,3,1,0,0
2016,mines-ponts,PC,Rennes Cedex 7,Lycée Chateaubriand (0350710G),61,17,59,17,51,15,18,6
2016,mines-ponts,PC,Rouen Cedex,Lycée Pierre Corneille (0760090K),60,14,43,12,40,9,10,3
2016,mines-ponts,PC,Saint-Brieuc Cedex,Lycée Francois Rabelais (0220056S),9,3,6,1,4,1,0,0
2016,mines-ponts,PC,Sainte-Clotilde Cedex (la Réunion),Lycée Leconte de Lisle (9740001H),11,2,7,1,7,1,2,1
2016,mines-ponts,PC,Saint-Etienne Cedex 1,Lycée Claude Fauriel (0420041S),57,22,42,17,29,15,8,3
2016,mines-ponts,PC,Saint-Germain-En-Laye Cedex,Lycée Jeanne D'Albret (0782132U),13,3,11,3,8,3,0,0
2016,mines-ponts,PC,Saint-Maur-Des-Fosses Cedex,Lycée Marcelin Berthelot (0940120V),65,22,42,15,36,11,9,3
2016,mines-ponts,PC,Saint-Nazaire,Lycée Aristide Briand (0440069L),23,7,11,3,8,2,1,1
2016,mines-ponts,PC,Saint-Quentin,Lycée Pierre de La Ramée (0020049T),6,1,4,0,4,0,1,0
2016,mines-ponts,PC,Salon-De-Provence,Lycée de l'Emperi (0130160D),15,5,4,2,3,1,0,0
2016,mines-ponts,PC,Savigny-Sur-Orge Cedex,Lycée Jean Baptiste Corot (0910627M),22,11,12,6,12,6,1,0
2016,mines-ponts,PC,Sceaux Cedex,Lycée Lakanal (0920145H),79,31,72,30,67,30,20,10
2016,mines-ponts,PC,Sophia Antipolis Cedex,Lycée international de Valbonne (0061642C),14,4,7,2,4,2,1,0
2016,mines-ponts,PC,Strasbourg Cedex,Lycée Kleber (0670080Y),62,22,48,15,40,10,10,1
2016,mines-ponts,PC,Tarbes Cedex,Lycée Théophile Gautier (0650025Z),24,6,5,2,3,1,0,0
2016,mines-ponts,PC,Toulon Cedex,Lycée Dumont D'Urville (0830053G),8,2,1,0,1,0,0,0
2016,mines-ponts,PC,Toulouse,Lycée Bellevue (0310038Y),34,15,26,9,18,5,5,2
2016,mines-ponts,PC,Toulouse,Lycée Déodat de Séverac (0310044E),11,3,7,3,6,2,2,1
2016,mines-ponts,PC,Toulouse Cedex 7,Lycée Pierre de Fermat (0310036W),72,26,60,19,54,17,13,6
2016,mines-ponts,PC,Tours Cedex 1,Lycée Descartes (0370035M),44,15,30,9,26,8,6,2
2016,mines-ponts,PC,Troyes,Lycée Chrestien De Troyes (0100022V),9,2,8,2,6,1,3,1
2016,mines-ponts,PC,Tulle,Lycée Edmond Perrier (0190032G),9,4,5,1,3,1,2,1
2016,mines-ponts,PC,Tunis,IPEST (99926211),24,14,21,12,20,11,11,5
2016,mines-ponts,PC,Valence Cedex,Lycée Camille Vernet (0260035X),3,1,1,0,0,0,0,0
2016,mines-ponts,PC,Valenciennes Cedex,Lycée Henri Wallon (0590221V),78,19,61,16,49,10,11,3
2016,mines-ponts,PC,Vanves Cedex,Lycée Michelet (0920149M),32,9,31,9,25,7,8,4
2016,mines-ponts,PC,Versailles Cedex,Lycée Hoche (0782562L),74,16,74,16,70,15,17,4
2016,mines-ponts,PC,Versailles Cedex,Lycée privé Sainte Geneviève (0783053V),139,43,138,42,130,39,19,3
2017,ccp,TSI,Agadir,Lycée Reda Slaoui (99926811),24,3,12,0,5,0,2,0
2017,ccp,TSI,Albi,Lycée Louis Rascol (0810004P),35,5,32,4,30,4,13,2
2017,ccp,TSI,Alès,Lycée Jean-Baptiste Dumas - C.T. (0300002P),29,3,26,3,20,1,13,0
2017,ccp,TSI,Amiens Cedex 03,Lycée Louis Thuillier (0800009A),18,1,14,1,7,0,1,0
2017,ccp,TSI,Aubervilliers,Lycée Le Corbusier (0930117X),14,3,9,3,7,3,2,0
2017,ccp,TSI,Benguérir,LYDEX (L0081),20,5,20,5,15,3,1,0
2017,ccp,TSI,Beni-Mellal,Lycée Technique Mohamed V (99929811),16,7,10,4,6,2,1,0
2017,ccp,TSI,Brive-La-Gaillarde,Lycée Georges Cabanis (0190010H),25,2,25,2,23,2,10,1
2017,ccp,TSI,Cachan,Lycée Gustave Eiffel (0940111K),34,4,27,2,24,2,8,2
2017,ccp,TSI,Cannes Cedex,Lycée Jules Ferry (0060014H),30,3,28,3,22,2,18,1
2017,ccp,TSI,Chambéry,Lycée Monge (0730016W),31,2,27,2,21,0,12,0
2017,ccp,TSI,Clermont-Ferrand,Lycée La Fayette (0630021F),16,1,14,1,10,1,6,1
2017,ccp,TSI,Colmar,Lycée Blaise Pascal (0680010S),19,2,17,1,13,1,7,1
2017,ccp,TSI,Corbeil-Essonnes,Lycée Robert Doisneau (0910620E),23,0,14,0,11,0,2,0
2017,ccp,TSI,Dijon,Lycée Gustave Eiffel (0211033J),37,0,29,0,26,0,19,0
2017,ccp,TSI,Fort-De-France,Lycée Joseph Gaillard (9720004X),22,2,2,0,2,0,0,0
2017,ccp,TSI,Haguenau,Lycée Alphonse Heinrich (0671509B),22,1,21,1,18,1,8,1
2017,ccp,TSI,La Rochelle,Lycée Léonce Vieljeux (0170029P),34,2,34,2,31,2,19,1
2017,ccp,TSI,La Roche-Sur-Yon,Lycée Saint François d'Assise (0851642Y),6,0,6,0,6,0,5,0
2017,ccp,TSI,Le Mans Cedex 1,Lycée Touchard Washington (0720033V),17,3,13,3,10,2,4,1
2017,ccp,TSI,Lorient,Lycée Saint Joseph Lorient (0560181T),39,4,34,3,29,1,12,1
2017,ccp,TSI,Lyon,Lycée aux Lazaristes (0690522T),39,3,36,3,35,3,17,1
2017,ccp,TSI,Lyon,Lycée Edouard Branly (0690128P),35,1,32,1,26,1,11,0
2017,ccp,TSI,Marseille,Lycée Antonin Artaud (0132733A),26,1,23,1,18,0,9,0
2017,ccp,TSI,Meaux,Lycée Pierre de Coubertin (0770931U),25,0,22,0,14,0,7,0
2017,ccp,TSI,Metz,Lycée Louis Vincent (0570058D),25,3,18,1,12,1,3,1
2017,ccp,TSI,Mohammedia,Lycée Technique - Mohammadia (99927711),40,11,20,5,10,3,6,2
2017,ccp,TSI,Montbelliard,Lycée Polyvalent (0251994G),17,0,14,0,12,0,7,0
2017,ccp,TSI,Montceau-Les-Mines,Lycée Henri Parriat (0710054Y),24,2,20,2,16,2,11,0
2017,ccp,TSI,Nîmes Cedex,Lycée Emmanuel d'Alzon (0300080Z),16,2,8,0,4,0,1,0
2017,ccp,TSI,Oujda,Lycée Omar Ibn Abdelaziz (99927611),12,4,3,0,1,0,0,0
2017,ccp,TSI,Paris,Lycée Raspail (0750691U),40,3,38,2,30,2,16,1
2017,ccp,TSI,Paris 6e,Lycée Saint-Nicolas (0754025T),20,0,19,0,17,0,8,0
2017,ccp,TSI,Pau,Lycée Saint-Cricq (0640057P),34,2,27,2,20,1,6,0
2017,ccp,TSI,Rueil-Malmaison,Lycée Richelieu (0920799U),33,1,30,0,24,0,9,0
2017,ccp,TSI,Safi,Lycée Moulay Abdellah (99929411),38,9,32,7,10,1,5,0
2017,ccp,TSI,Saint-Benoit,Lycée Amiral Pierre Bouvet (9740471U),20,2,18,2,14,1,7,1
2017,ccp,TSI,Saint-Brieuc,Lycée Chaptal (0220058U),29,3,28,3,22,2,14,2
2017,ccp,TSI,Saint-Etienne,Lycée Etienne Mimard (0420046X),23,1,17,0,14,0,6,0
2017,ccp,TSI,Saint-Nazaire,Lycée Aristide Briand (0440069L),26,1,23,1,17,1,9,0
2017,ccp,TSI,Saint-Orens-De-Gameville,Lycée Pierre-Paul Riquet (0312289V),22,0,18,0,14,0,7,0
2017,ccp,TSI,Saint-Ouen-L'Aumone,Lycée Jean Perrin (0951104J),42,3,32,2,26,1,10,0
2017,ccp,TSI,Sale,Collège Selmane Al-Farissi (L0002),23,6,12,1,4,0,2,0
2017,ccp,TSI,Settat,Centre des classes préparatoires Settat (E0003),21,2,10,1,6,1,3,1
2017,ccp,TSI,Sotteville-Lès-Rouen,Lycée Marcel Sembat (0760110G),34,1,24,1,18,1,9,0
2017,ccp,TSI,Toulon,Lycée Rouvière (0830056K),26,0,24,0,23,0,7,0
2017,ccp,TSI,Tourcoing,Lycée Colbert (0590214M),16,1,14,1,14,1,6,1
2017,ccp,TSI,Troyes,Lycée Les Lombards (0100025Y),24,2,18,1,15,1,7,0
2017,ccp,TSI,Valenciennes,Lycée Du Hainaut (0590223X),29,2,21,2,10,2,3,1
2017,ccp,TSI,Versailles,Lycée Jules Ferry (0782565P),19,0,17,0,17,0,7,0
2017,centrale-supelec,TSI,Agadir,Lycée Reda Slaoui (99926811),14,3,4,1,2,0,0,0
2017,centrale-supelec,TSI,Albi,Lycée Louis Rascol (0810004P),31,4,22,3,18,3,11,1
2017,centrale-supelec,TSI,Alès,Lycée Jean-Baptiste Dumas - C.T. (0300002P),27,3,20,3,9,1,2,1
2017,centrale-supelec,TSI,Amiens Cedex 03,Lycée Louis Thuillier (0800009A),16,1,9,1,3,0,3,0
2017,centrale-supelec,TSI,Aubervilliers,Lycée Le Corbusier (0930117X),13,3,9,2,3,0,0,0
2017,centrale-supelec,TSI,Benguérir,LYDEX (L0081),12,2,12,2,12,2,8,0
2017,centrale-supelec,TSI,Beni-Mellal,Lycée Technique Mohamed V (99929811),2,0,0,0,0,0,0,0
2017,centrale-supelec,TSI,Brive-La-Gaillarde,Lycée Georges Cabanis (0190010H),25,2,25,2,20,1,9,1
2017,centrale-supelec,TSI,Cachan,Lycée Gustave Eiffel (0940111K),34,4,25,3,20,3,8,2
2017,centrale-supelec,TSI,Cannes Cedex,Lycée Jules Ferry (0060014H),19,2,15,1,5,0,2,0
2017,centrale-supelec,TSI,Chambéry,Lycée Monge (0730016W),23,2,11,1,5,0,3,0
2017,centrale-supelec,TSI,Clermont-Ferrand,Lycée La Fayette (0630021F),14,1,13,1,3,0,2,0
2017,centrale-supelec,TSI,Colmar,Lycée Blaise Pascal (0680010S),18,2,15,1,10,0,5,0
2017,centrale-supelec,TSI,Corbeil-Essonnes,Lycée Robert Doisneau (0910620E),21,0,10,0,6,0,3,0
2017,centrale-supelec,TSI,Dijon,Lycée Gustave Eiffel (0211033J),32,0,20,0,12,0,4,0
2017,centrale-supelec,TSI,Fort-De-France,Lycée Joseph Gaillard (9720004X),11,1,2,0,0,0,0,0
2017,centrale-supelec,TSI,Haguenau,Lycée Alphonse Heinrich (0671509B),21,1,14,1,6,0,4,0
2017,centrale-supelec,TSI,La Rochelle,Lycée Léonce Vieljeux (0170029P),31,1,23,1,13,0,6,0
2017,centrale-supelec,TSI,La Roche-Sur-Yon,Lycée Saint François d'Assise (0851642Y),5,0,1,0,0,0,0,0
2017,centrale-supelec,TSI,Le Mans Cedex 1,Lycée Touchard Washington (0720033V),13,3,10,3,8,3,3,0
2017,centrale-supelec,TSI,Lorient,Lycée Saint Joseph Lorient (0560181T),35,4,25,1,8,1,4,1
2017,centrale-supelec,TSI,Lyon,Lycée aux Lazaristes (0690522T),39,3,33,2,22,1,13,1
2017,centrale-supelec,TSI,Lyon,Lycée Edouard Branly (0690128P),36,1,30,1,10,0,5,0
2017,centrale-supelec,TSI,Marseille,Lycée Antonin Artaud (0132733A),17,0,15,0,8,0,4,0
2017,centrale-supelec,TSI,Meaux,Lycée Pierre de Coubertin (0770931U),23,0,13,0,4,0,3,0
2017,centrale-supelec,TSI,Metz,Lycée Louis Vincent (0570058D),12,1,8,0,6,0,1,0
2017,centrale-supelec,TSI,Mohammedia,Lycée Technique - Mohammadia (99927711),22,4,8,1,6,1,1,0
2017,centrale-supelec,TSI,Montbelliard,Lycée Polyvalent (0251994G),12,0,6,0,1,0,0,0
2017,centrale-supelec,TSI,Montceau-Les-Mines,Lycée Henri Parriat (0710054Y),23,2,20,2,11,2,5,1
2017,centrale-supelec,TSI,Nîmes Cedex,Lycée Emmanuel d'Alzon (0300080Z),8,2,5,1,3,0,2,0
2017,centrale-supelec,TSI,Oujda,Lycée Omar Ibn Abdelaziz (99927611),5,1,2,0,1,0,1,0
2017,centrale-supelec,TSI,Paris,Lycée Raspail (0750691U),39,3,29,1,14,1,5,0
2017,centrale-supelec,TSI,Paris 6e,Lycée Saint-Nicolas (0754025T),20,0,16,0,10,0,4,0
2017,centrale-supelec,TSI,Pau,Lycée Saint-Cricq (0640057P),32,2,21,2,12,1,8,0
2017,centrale-supelec,TSI,Rueil-Malmaison,Lycée Richelieu (0920799U),33,1,29,1,23,0,13,0
2017,centrale-supelec,TSI,Safi,Lycée Moulay Abdellah (99929411),13,0,6,0,4,0,1,0
2017,centrale-supelec,TSI,Saint-Benoit,Lycée Amiral Pierre Bouvet (9740471U),20,2,16,1,4,0,1,0
2017,centrale-supelec,TSI,Saint-Brieuc,Lycée Chaptal (0220058U),22,2,18,2,11,1,6,1
2017,centrale-supelec,TSI,Saint-Etienne,Lycée Etienne Mimard (0420046X),23,2,11,0,7,0,5,0
2017,centrale-supelec,TSI,Saint-Nazaire,Lycée Aristide Briand (0440069L),25,1,10,0,7,0,4,0
2017,centrale-supelec,TSI,Saint-Orens-De-Gameville,Lycée Pierre-Paul Riquet (0312289V),16,0,8,0,5,0,2,0
2017,centrale-supelec,TSI,Saint-Ouen-L'Aumone,Lycée Jean Perrin (0951104J),42,3,30,3,15,1,6,0
2017,centrale-supelec,TSI,Sale,Collège Selmane Al-Farissi (L0002),9,3,5,0,4,0,2,0
2017,centrale-supelec,TSI,Settat,Centre des classes préparatoires Settat (E0003),12,3,5,2,3,0,3,0
2017,centrale-supelec,TSI,Sotteville-Lès-Rouen,Lycée Marcel Sembat (0760110G),24,1,15,1,10,1,6,0
2017,centrale-supelec,TSI,Toulon,Lycée Rouvière (0830056K),26,0,24,0,15,0,10,0
2017,centrale-supelec,TSI,Tourcoing,Lycée Colbert (0590214M),15,1,14,1,7,1,3,0
2017,centrale-supelec,TSI,Troyes,Lycée Les Lombards (0100025Y),21,2,13,1,3,0,2,0
2017,centrale-supelec,TSI,Valenciennes,Lycée Du Hainaut (0590223X),24,2,17,2,5,1,2,0
2017,centrale-supelec,TSI,Versailles,Lycée Jules Ferry (0782565P),17,0,14,0,9,0,4,0
2017,ensam,PT,Aix-En-Provence,Lycée Vauvenargues (0130003H),92,19,50,13,45,12,19,4
2017,ensam,PT,Ajaccio,Lycée Laetitia Bonaparte (6200002H),20,1,10,0,8,0,3,0
2017,ensam,PT,Angers Cedex 01,Lycée Chevrollier (0490003M),43,3,25,1,23,1,11,1
2017,ensam,PT,Armentières,Lycée Gustave Eiffel (0590011S),38,4,25,0,23,0,11,0
2017,ensam,PT,Aubervilliers,Lycée Le Corbusier (0930117X),11,3,1,0,0,0,0,0
2017,ensam,PT,Baie Mahault/guadeloupe,Lycée Charles Coeffin (9710004C),18,3,1,0,1,0,1,0
2017,ensam,PT,Belfort,Lycée Raoul Follereau (0900004R),25,4,6,1,4,1,0,0
2017,ensam,PT,Besançon,Lycée Jules Haag (0250011B),30,2,11,1,10,1,2,0
2017,ensam,PT,Bordeaux,Lycée Gustave Eiffel (0330028B),95,22,68,16,62,15,34,8
2017,ensam,PT,Brest,Lycée La Croix Rouge (0290335G),25,1,6,0,6,0,1,0
2017,ensam,PT,Brest Cedex 2,Lycée Vauban (0290012F),36,3,16,0,16,0,7,0
2017,ensam,PT,Cachan,Lycée Gustave Eiffel (0940111K),44,8,40,8,40,8,21,3
2017,ensam,PT,Caen,Lycée Jules Dumont d'Urville (0142131R),27,0,17,0,16,0,6,0
2017,ensam,PT,Chalon-Sur-Saône,Lycée Nicephore Niepce (0710012C),12,0,3,0,1,0,1,0
2017,ensam,PT,Champagne-Sur-Seine,Lycée La Fayette (0770920G),19,1,2,0,1,0,1,0
2017,ensam,PT,Champigny-Sur-Marne,Lycée Langevin-Wallon (0940113M),12,1,4,0,4,0,2,0
2017,ensam,PT,Clichy,Lycée Newton-Enrea (0920136Y),29,4,11,2,11,2,4,0
2017,ensam,PT,Cluny,Lycée La Prat's (0710023P),24,4,11,2,11,2,8,2
2017,ensam,PT,Dijon,Lycée Gustave Eiffel (0211033J),34,2,15,1,10,1,5,1
2017,ensam,PT,Dunkerque,Lycée De L'Europe (0590072H),12,0,0,0,0,0,0,0
2017,ensam,PT,Grenoble,Lycée Vaucanson (0380033E),56,8,21,2,20,2,6,0
2017,ensam,PT,Le Havre,Lycée Robert Schuman (0760058A),18,0,3,0,1,0,0,0
2017,ensam,PT,Le Mans Cedex 1,Lycée Touchard Washington (0720033V),24,1,15,0,12,0,5,0
2017,ensam,PT,Lille,Lycée César Baggio (0590121L),66,7,18,1,17,1,6,0
2017,ensam,PT,Lille,Lycée privé Frédéric Ozanam (0593007Y),1,0,0,0,0,0,0,0
2017,ensam,PT,Limoges,Lycée Turgot (0870056N),36,4,21,1,20,1,9,1
2017,ensam,PT,Lyon,Lycée aux Lazaristes (0690522T),7,1,4,1,4,1,1,0
2017,ensam,PT,Lyon,Lycée La Martinière Monplaisir (0692866R),86,12,66,8,64,7,24,3
2017,ensam,PT,Marseille,Lycée Jean Perrin (0130053M),79,9,44,4,42,3,25,1
2017,ensam,PT,Massy Cedex,Lycée Parc de Vilgenis (0910727W),17,0,3,0,3,0,2,0
